id_che300,id_autohome,id_souhu,id_yiche,id_czb
1139040,32629,139345,127057,9032071
1139041,32628,139343,127056,9032069
1139042,32021,137003,123658,9029884
1139043,32020,137002,123659,9029888
1139044,32575,0,0,9012854
1139045,1005655,0,0,0
1139046,0,0,0,0
1139047,0,0,0,0
1139048,1005652,0,0,0
1139049,1005650,0,0,0
1139050,1005651,0,0,0
1139051,1005649,0,0,0
1139052,32389,139108,0,9032129
1139053,0,0,0,0
1139054,0,0,0,0
1139055,0,0,0,0
1139056,0,0,0,0
1139057,0,0,0,0
1139058,0,0,0,0
1139059,0,0,0,0
1139060,0,0,0,0
1139061,32713,139401,127118,9032941
1139062,32712,139400,127117,9032939
1139063,32711,139399,127116,9032937
1139064,32710,139398,127115,9032935
1139065,32709,139397,127114,9032933
1139066,32708,139396,127113,9032931
1139067,32095,138839,126827,9031075
1139068,1004047,132286,120544,0
1139069,1004051,132285,120545,0
1139070,1004045,132284,120544,0
1139071,1004049,132283,120545,0
1139072,1004048,132282,0,0
1139073,1004052,132281,0,0
1139074,1004046,132280,0,0
1139075,1004050,132279,0,0
1139076,31243,0,125502,0
1139077,21284,0,0,0
1141874,32730,139416,127136,9032863
1141875,32729,139415,127135,9032861
1141876,32728,139414,127134,9032859
1141877,32727,139413,127133,9032857
1141878,32726,139412,127132,9032855
1141879,0,0,111960,9018487
1141880,31154,0,0,0
1141881,29623,0,0,0
1141882,25917,0,123831,0
1141883,23351,0,0,0
1141884,19657,0,0,0
1141885,32766,139492,127190,9028843
1141886,32765,139490,0,9028841
1141887,32764,139488,127188,9028844
1141888,32763,139487,0,9028849
1141889,32762,139485,0,9028842
1141890,32761,139482,127187,9033381
1141891,32760,139481,127185,9033379
1141892,32759,139480,127182,9033377
1141893,32758,139479,127183,9033375
1141894,32757,139478,127181,9033373
1141895,32756,139477,127180,9033371
1141896,32755,139476,127179,9033369
1141897,32754,139475,127178,9033367
1141898,32753,139474,127177,9033365
1141899,32523,139484,0,9033151
1141900,32522,139483,0,9033149
1141901,32736,139424,127142,9011851
1141902,32735,139423,127174,9033279
1141903,32734,139422,127141,9011852
1141904,32733,139421,121439,9011853
1141905,32732,139420,121438,9011855
1141906,32731,139419,127138,9011854
1141907,32741,139466,127156,0
1141908,30279,139465,127155,0
1141909,32740,139464,127154,0
1141910,32739,139463,127153,0
1141911,32738,139462,127152,0
1141912,0,0,0,9032731
1141913,0,0,0,9032733
1141914,0,0,0,9032735
1141915,0,0,0,9032737
1141916,0,0,0,9032727
1141917,0,0,0,9032729
1141918,0,0,0,9032717
1141919,0,0,0,9032715
1141920,0,0,0,9032713
1141921,0,0,0,9029389
1141922,0,0,0,9032719
1141923,0,0,0,9032721
1141924,0,0,0,9032723
1141925,0,0,0,9032725
1141926,32563,139289,126953,0
1141927,32462,139152,126819,9031609
1141928,32520,139364,126897,0
1141929,32519,139363,126896,0
1141930,32518,139362,126895,0
1141931,32517,139361,126894,0
1141932,32516,139360,126893,0
1141933,32515,139359,126892,0
1141934,30857,139358,126890,0
1141935,31982,138788,0,0
1141936,31983,138787,0,0
1141937,32255,139251,126889,0
1141938,32525,139250,126888,0
1141939,32524,139249,125225,0
1141940,32497,139473,126903,0
1141941,32771,139472,127159,0
1141942,32772,139471,126902,0
1141943,30684,0,0,0
1141944,32719,0,0,0
1141945,32718,0,0,0
1141946,32717,0,0,0
1141947,32716,0,0,0
1141948,32451,0,0,0
1141949,31791,138602,126028,0
1141950,31796,138601,126027,0
1141951,31795,138600,126026,0
1141952,31794,138599,126025,0
1141953,32158,139353,0,0
1141954,32157,139354,0,0
1141955,30157,139353,0,0
1141956,32155,139354,0,0
1141957,32154,139357,0,0
1141958,31531,139946,126084,9031268
1141959,32826,139565,127281,9033295
1141960,32825,139564,127280,9033293
1141961,32824,139563,127279,9033291
1141962,32823,139562,127278,9033289
1141963,32822,139561,127277,9033287
1141964,32821,139560,127276,9033285
1141965,32820,139559,127275,9033283
1141966,32770,139557,127251,0
1141967,32769,139556,127250,0
1141968,32768,139555,127249,0
1141969,32767,139554,127248,0
1141970,32428,139503,0,9032641
1141971,32636,139502,0,9032649
1141972,32635,139501,0,9032647
1141973,32327,139503,0,9032639
1141974,32634,139502,0,9032645
1141975,32550,139501,0,9032643
1141976,31755,139526,0,9032505
1141977,31634,139525,0,9032503
1141978,31594,139524,0,9032501
1141979,31887,139429,127165,9032455
1141980,31888,139427,127161,9032457
1141981,32703,139426,127160,9032465
1141982,31824,139434,127163,9032453
1141983,32704,139426,127162,9032467
1141984,32705,139428,127164,9032469
1141985,32702,139425,126905,9032463
1141986,32701,139418,127169,9032461
1141987,32700,139417,127168,9032459
1141988,0,0,0,0
1141989,32797,139509,127230,9033343
1141990,32796,139508,127229,9033341
1141991,32795,139507,127228,9033339
1141992,32773,139690,127268,9033307
1141993,32836,139689,127267,9033311
1141994,32835,139688,127266,9033309
1141995,1005680,139498,0,9012110
1141996,1005681,139497,0,9012110
1141997,1005679,139496,0,9012110
1141998,32832,139547,127269,9033167
1141999,32831,139546,127270,9033165
1142000,32830,139545,127271,9033163
1142001,32676,139373,127098,9032661
1142002,8252,0,0,13086
1142003,32688,139582,127199,9032917
1142004,32687,139581,127198,9032915
1142005,32686,139580,127197,9032913
1142006,32685,139579,127196,9032911
1142007,32684,139578,127195,9032909
1142008,32683,139577,127194,9032907
1142009,32500,139590,127318,9032919
1142010,32583,139589,127317,9032921
1142011,32868,139588,127321,9013029
1142012,32866,139587,127320,9032925
1142013,32865,139586,127319,9032923
1142014,32819,139531,127254,9032563
1142015,32818,139532,127253,9032561
1142016,32817,139530,127252,9032559
1142017,30039,139543,127259,9032549
1142018,32811,139536,127257,9032557
1142019,32810,139541,127258,9032555
1142020,32809,139534,127256,9032553
1142021,32808,139533,127255,9032551
1142022,32698,139453,127263,0
1142023,32496,139452,127262,0
1142024,30346,139454,127261,0
1142025,1005535,139610,126176,9013283
1142026,1005534,139607,126173,9013262
1142027,1005527,139812,126175,9013254
1142028,1005526,139811,126172,9013261
1142029,1005529,139608,126174,9013257
1142030,1005528,139605,126171,9013255
1142031,1005511,139610,126160,9013261
1142032,1005510,139607,126157,9033419
1142033,1005515,139609,126159,9013240
1142034,1005514,139606,126156,9013243
1142036,32888,139632,127187,9033399
1142037,32887,139631,127185,9033397
1142038,32886,139630,127180,9033395
1142039,32885,139629,127179,9033393
1142040,32884,139628,0,9033391
1142041,32883,139627,127180,9033389
1142042,32882,139626,127179,9033387
1142043,32881,139625,0,9033385
1142044,32880,139624,127177,9033383
1142045,1005541,139618,126184,9031411
1142046,1005540,139614,126180,9012140
1142047,1005537,139827,126183,9033473
1142048,1005536,139826,126179,9033471
1142049,1005539,139825,126186,9033477
1142050,1005538,139824,129349,9033475
1142051,1005531,139823,126182,9013271
1142052,1005530,139822,126178,9013270
1142053,1005533,139814,126185,9033465
1142054,1005532,139818,129348,9033463
1142055,1005525,139812,126181,9013290
1142056,1005524,139811,126177,9033447
1142057,1005521,139808,126166,9033441
1142058,1005520,139807,126163,9033439
1142059,1005523,139617,126169,9013290
1142060,1005522,139613,126168,9033443
1142061,1005507,139804,126165,9013272
1142062,1005506,139806,126162,9013281
1142063,1005509,139616,126170,9033417
1142064,1005508,139612,126167,9033415
1142065,1005513,139615,127330,9013275
1142066,1005512,139611,127329,9013274
1142067,1005517,139608,126158,9033433
1142068,1005516,139605,126155,9013241
1142069,1005519,139604,126154,9013241
1142070,1005518,139602,126152,9033435
1142071,1005505,139603,126153,9033409
1142072,1005504,139601,126151,9033407
1142073,32566,139649,127307,9032955
1142074,32904,139648,127305,9032967
1142075,32903,139647,127304,9032965
1142076,32902,139646,127302,9032963
1142077,32901,139645,127301,9032961
1142078,32900,139644,127300,9032959
1142079,32899,139643,127299,9032957
1142080,1005642,0,0,9033145
1142081,1005643,0,0,9033147
1142082,0,139570,20000017,0
1142083,0,139569,0,0
1142084,0,139568,0,0
1142085,32748,139544,0,0
1142086,32747,139542,0,0
1142087,31140,139540,0,0
1142088,32746,139539,0,0
1142089,31973,139538,0,0
1142090,32745,139537,0,0
1142091,32744,139535,0,0
1142092,30200,0,0,0
1142093,32839,139528,127235,0
1142094,32838,139527,127234,0
1142095,30850,139461,126059,0
1142096,32725,139460,127146,0
1142097,32488,139459,126883,0
1142098,32724,139458,127147,0
1142099,32723,139457,127148,0
1142100,32722,139456,127149,0
1142101,32574,139455,127150,0
1142102,31050,0,126297,0
1142103,32815,0,127243,0
1142104,32816,0,127242,0
1142105,32812,0,127241,0
1142106,32813,0,127240,0
1142107,32814,0,127239,0
1142108,32793,0,0,0
1142109,32791,0,0,0
1142110,32788,139514,127214,9032609
1142111,32787,139513,127213,9032607
1142112,32786,139512,127212,9032605
1142113,32785,139511,127211,9032603
1142114,32784,139510,127210,9032601
1142115,32790,139519,127216,9032613
1142116,32789,139518,127215,9032611
1142117,31532,138695,125793,9030741
1142118,31663,138560,0,0
1142119,1003730,0,0,9004968
1142120,32783,139506,127218,9032449
1142121,30460,141697,127227,0
1142122,32854,139584,127231,0
1142123,31780,0,0,0
1142124,32845,0,0,0
1142125,32891,139633,126860,9032569
1142126,32922,0,0,0
1142127,1001385,123496,0,969
1142128,1001786,123493,0,1173
1142129,32780,139493,127204,9032577
1142130,32779,139491,127203,9032575
1142131,32778,139489,127202,9032573
1142132,32777,139486,127201,9032571
1142133,1005469,0,128172,9030748
1142134,0,0,0,0
1142135,1004505,132233,120330,9009208
1142136,1004506,133897,120331,9009209
1142137,1005467,132227,118453,9009196
1142138,1001707,128324,0,0
1142139,1005602,129311,115011,9031805
1142140,1002157,125316,115355,9000375
1142141,1002155,125315,115356,9000374
1142142,1002154,125314,0,9000373
1142143,1002153,125313,0,9000372
1142144,1000779,123202,0,532
1142145,1001451,123199,0,1016
1142146,1000783,123200,0,536
1142147,1000782,123201,0,535
1142148,32870,139596,127323,9033203
1142149,32869,139595,0,9033201
1142150,31679,141766,127285,0
1142151,32806,139574,127296,9032593
1142152,32805,139573,127295,9032591
1142153,30191,139572,125928,9032589
1142154,32799,139523,127233,0
1142155,32798,139522,127232,0
1142156,32920,139653,127361,9030214
1142157,32919,139652,127360,9030213
1142158,32918,139651,127359,9030212
1142159,32721,137574,124615,9030256
1142160,0,0,123376,0
1142161,0,0,0,0
1142162,0,0,0,0
1142163,0,0,0,0
1142164,0,0,0,0
1142165,1005685,0,0,0
1142166,0,0,0,0
1142167,1005702,0,0,9033093
1142168,1005704,0,0,9033097
1142169,1005708,0,0,9033105
1142170,1005706,0,0,9033101
1142171,1005710,0,0,9033109
1142172,1005700,0,0,9033089
1142173,1005701,0,0,9033091
1142174,1005703,0,0,9033095
1142175,1005705,0,0,9033099
1142176,1005707,0,0,9033103
1142177,1005709,0,0,9033107
1142178,1005711,0,0,9033111
1142179,1005693,0,0,9033075
1142180,1005699,0,0,9033087
1142181,1005695,0,0,9033079
1142182,1005697,0,0,9033083
1142183,1005692,0,0,9033073
1142184,1005694,0,0,9033077
1142185,1005696,0,0,9033081
1142186,1005698,0,0,9033085
1142187,1005713,0,0,9033115
1142188,1005712,0,0,9033113
1142189,1005732,139663,0,9033227
1142190,1005734,139662,0,9033231
1142191,1005736,139661,0,9033235
1142192,1005738,139660,0,9033239
1142193,1005731,139664,127020,9033225
1142194,1005733,139659,130605,9033229
1142195,1005735,139658,127018,9033233
1142196,1005737,139657,130602,9033237
1142197,1005730,139656,130599,9033223
1142198,1005723,139663,0,9033209
1142199,1005725,139662,0,9033213
1142200,1005727,139661,0,9033217
1142201,1005608,139660,0,9033205
1142202,1005722,139664,127020,9033207
1142203,1005724,139659,127019,9033211
1142204,1005726,139658,127018,9033215
1142205,1005729,139657,127017,9033221
1142206,1005728,139656,127016,9033219
1142207,32942,139673,127379,9033499
1142208,32941,139672,127378,9033497
1142209,32940,139671,127377,9033495
1142210,32939,139670,127376,9033493
1142211,32938,139669,127375,9033491
1142212,32937,139668,127374,9033489
1142213,32936,139667,0,9033487
1142214,32935,139666,127372,9033485
1142215,32934,0,127371,9033483
1142216,32782,0,0,0
1142217,32751,0,0,0
1142218,32750,0,0,0
1142219,30330,139115,126442,0
1142220,31321,138235,0,0
1142221,31320,138236,0,0
1142222,31319,138238,0,0
1142223,31318,138237,0,0
1142224,31386,138759,0,0
1142225,31631,138758,0,0
1142226,31630,138757,0,0
1142227,31980,138756,0,0
1142228,31629,138755,0,0
1142229,1005721,0,0,9032853
1142230,1005720,0,0,9032851
1142231,1005719,0,0,9029638
1142232,1005718,0,0,9029639
1142233,1005717,0,0,9029640
1142234,1005716,0,0,9029641
1142235,1005715,0,0,9032841
1142236,1005714,0,0,9032839
1142237,1005739,137612,0,9032445
1142238,1005740,137611,0,9033071
1142239,1005746,0,126606,9032749
1142240,1005743,0,126604,9032743
1142241,1005744,0,126603,9032745
1142242,1005742,0,126602,9032741
1142243,1005741,0,0,9032739
1142244,1005745,0,126605,9032747
1142252,0,0,107045,9021886
1142253,30181,138683,126121,0
1142254,31875,138682,125625,0
1142255,32950,139694,127366,9033199
1142256,32949,139693,127365,9033197
1142257,32948,139692,127364,9033195
1142258,32947,139691,127363,9033193
1142259,0,0,0,0
1142260,32956,0,0,0
1142261,32954,0,127368,0
1142262,32955,0,127369,0
1142263,32953,0,0,0
1142264,32834,139724,0,9033001
1142265,32833,139719,0,9032999
1142266,32965,139708,0,9029114
1142267,32964,139707,0,9029113
1142268,32963,139706,0,9029112
1142269,0,0,0,0
1142270,32245,139004,126545,0
1142271,32244,139003,126544,0
1142272,32243,139002,126543,0
1142273,32242,139006,0,0
1142274,32241,139005,0,0
1142275,1005756,0,0,9033015
1142276,1005754,0,0,9033011
1142277,1005760,0,0,9033023
1142278,1005758,0,0,9030264
1142279,1005764,0,0,9033031
1142280,1005762,0,0,9033027
1142281,1005768,0,0,9033039
1142282,1005766,137638,0,9030272
1142283,1005772,0,0,9033047
1142284,1005770,0,0,9030276
1142285,1005776,0,0,9033055
1142286,1005774,137636,0,9030270
1142287,1005757,0,0,9033017
1142288,1005755,0,0,9030275
1142289,1005761,0,0,9033025
1142290,1005759,0,0,9030274
1142291,1005765,0,0,9033033
1142292,1005763,0,0,9033029
1142293,1005769,0,0,9033041
1142294,1005767,0,0,9030264
1142295,1005773,0,0,9033049
1142296,1005771,0,0,9033045
1142297,1005777,0,0,9033057
1142298,1005775,137638,0,9030272
1142302,19791,126556,111828,9001164
1142303,0,125320,106461,7798
1142304,19792,126557,111829,9001165
1142308,0,0,126732,0
1142309,33002,0,20000466,9006635
1142310,33001,0,20000467,9006636
1142311,32999,0,20000462,9006633
1142312,32998,0,20000463,9006632
1142313,27075,138902,126462,0
1142315,33138,139911,0,9034211
1142316,0,0,0,9003214
1142317,0,0,0,9003215
1142318,0,0,0,9003216
1142319,0,0,0,9002849
1142345,30705,137536,124566,9029118
1142346,30702,137534,124565,9029117
1142347,30701,137533,124564,9029116
1142348,30700,137535,124563,9029115
1142349,32169,139716,127466,9033501
1142350,32946,139715,127441,9033505
1142351,32945,139714,127465,9033503
1142352,32925,139723,0,9033007
1142353,32924,139722,0,9033005
1142354,32923,139721,0,9033003
1142355,32673,139720,127398,9032997
1142356,1005782,0,128627,9032433
1142357,1005783,0,128626,9032673
1142359,0,0,0,0
1142360,0,0,125351,0
1142361,30774,0,124655,9011407
1142362,31819,139600,127348,9033313
1142363,32877,139599,127347,9033317
1142364,32876,139598,127344,9033315
1142365,30436,0,0,9029870
1142366,1005799,0,126686,9032815
1142367,1005800,0,126685,9032817
1142368,1005801,0,126684,9032819
1142369,1005796,0,126683,9032809
1142370,1005797,0,126682,9032811
1142371,1005798,0,126681,9032813
1142372,1005793,0,126680,9032803
1142373,1005794,0,126679,9032805
1142374,1005795,0,126678,9032807
1142375,1005790,134596,126677,9012709
1142376,1005791,0,126676,9032799
1142377,1005792,0,126675,9032801
1142378,1005784,0,126674,9032785
1142379,1005785,0,126672,9032787
1142380,1005786,0,126670,9032789
1142381,1005787,0,126669,9032791
1142382,1005788,0,126667,9032793
1142383,1005789,0,126666,9032795
1142384,33039,139734,127510,0
1142385,33038,139733,0,0
1142386,33037,139732,0,0
1142387,33036,139731,0,0
1142388,33035,139730,127506,0
1142389,31078,138059,0,0
1142390,31077,138058,125137,0
1142391,33034,139729,127505,0
1142392,0,0,0,0
1142393,1005781,0,0,0
1142394,1005780,0,0,0
1142395,1005779,0,0,0
1142396,1005778,0,0,0
1142397,6762,0,0,0
1142398,33055,139743,127534,9033337
1142399,33054,139742,127533,9033335
1142400,33053,139741,127532,9033333
1142401,33052,139740,127531,9033331
1142402,33051,139739,127530,9033329
1142403,33050,139738,127529,9033327
1142404,33049,139737,127528,9033325
1142405,33067,0,0,9011163
1142406,33066,0,0,9011162
1142407,33065,0,0,9013125
1142408,33064,0,0,9011161
1142409,0,0,0,0
1142411,1005809,0,128149,9032693
1142412,1005810,0,128148,9032695
1142413,1005811,0,128147,9032697
1142414,1005812,0,128137,9032699
1142415,1005813,0,128136,9032701
1142416,1005807,0,128155,9032689
1142417,1005808,0,128154,9032691
1142418,1005814,0,128146,9032703
1142419,1005815,0,128145,9032705
1142420,1005816,0,128144,9032707
1142421,1005817,0,0,9032709
1142422,1005806,0,128134,9032687
1142423,1005804,0,128153,9032683
1142424,1005805,0,128152,9032685
1142425,1005802,0,128151,9032679
1142426,1005803,0,128150,9032681
1142427,33062,138835,127514,9032757
1142428,33061,138836,127513,9032755
1142429,33060,138835,127512,9032753
1142430,33059,138836,127511,9032751
1142431,0,0,0,0
1142432,0,0,0,0
1142433,0,0,0,0
1142434,0,0,0,0
1142435,0,0,0,0
1142436,1005752,139711,126219,9032675
1142437,1005753,139712,126218,9032677
1142438,32857,139752,127527,9032615
1142439,33071,139751,127526,9032623
1142440,33070,139750,127525,9032621
1142441,33069,139749,127524,9032619
1142442,33068,139748,127523,9032617
1142443,32995,139710,127426,9033525
1142444,32994,139709,127425,9033523
1142445,33048,139736,0,9032585
1142446,33047,139735,0,9032583
1142447,32696,139378,127112,9032581
1142448,32695,139377,127111,9032579
1142449,0,0,0,0
1142450,0,0,0,0
1142451,0,0,0,0
1142452,33124,139810,127616,9032539
1142453,33114,139803,127592,9032537
1142454,33122,139809,127615,9032535
1142455,33112,139802,127591,9032533
1142456,33120,139805,127614,9032531
1142457,33110,139801,127590,9032529
1142458,33128,139795,127618,9032547
1142459,33118,139793,127589,9032545
1142460,33126,139792,127617,9032543
1142461,33116,139791,127588,9032541
1142462,33114,139821,127613,9032519
1142463,33113,139817,127587,9032517
1142464,33112,139820,127612,9032515
1142465,33111,139816,127586,9032513
1142466,33110,139819,127610,9032511
1142467,33109,139815,127585,9032509
1142468,33118,139800,127611,9032527
1142469,33117,139799,127584,9032525
1142470,33116,139798,127609,9032523
1142471,33115,139797,127583,9032521
1142472,0,0,7592,9041747
1142473,603,0,109736,11540
1142474,826,0,0,9007093
1142475,6774,0,20001125,12066
1142476,1000725,0,0,9000301
1142477,1000270,0,0,9000290
1142478,1000267,0,0,9000293
1142479,1000269,0,0,9000290
1142480,1000262,0,0,9000290
1142481,1000266,0,0,9000292
1142482,1000270,0,0,9000290
1142483,3248,104773,0,9017163
1142484,3249,104770,0,9017177
1142485,7545,122892,0,12573
1142486,15303,0,0,5393
1142487,15304,0,0,5394
1142488,0,0,0,0
1142489,1003253,128699,0,0
1142490,1003253,0,0,0
1142491,28407,135671,127631,9011949
1142492,28651,135671,127630,9011952
1142493,1000453,0,20001170,344
1142494,1000454,0,20001170,345
1142495,1000459,0,20000788,350
1142496,1000455,0,20001170,346
1142497,1000461,0,0,351
1142498,1000456,0,20001170,347
1142499,1000463,0,20000788,353
1142500,1000464,0,20000788,354
1142501,1000462,0,0,352
1142502,1000451,0,20000788,342
1142503,1000457,0,0,348
1142504,1000458,0,0,349
1142505,1000449,0,0,340
1142506,1000450,0,0,341
1142507,1000445,0,20000788,336
1142508,1000446,0,20000788,337
1142509,1000447,0,20000788,343
1142510,1000448,0,0,339
1142511,1000274,119948,0,0
1142512,1000272,119949,0,0
1142514,1000308,128386,0,9000298
1142515,1000312,121430,0,230
1142516,1000313,121428,0,9018106
1142517,1000307,128385,0,9000297
1142518,1000311,121432,0,229
1142519,1000314,121431,0,233
1142520,1000306,121435,0,228
1142521,1000310,128384,0,9000299
1142522,1634,0,0,6214
1142523,1662,0,0,6448
1142524,1663,0,0,6459
1142525,1640,0,0,6469
1142526,1350,0,0,0
1142527,0,0,0,0
1142528,1000923,0,0,634
1142529,1000919,0,0,630
1142530,1000911,0,0,622
1142531,1000922,0,0,633
1142532,1000918,0,0,629
1142533,1000921,0,0,632
1142535,1000909,0,0,647
1142536,1000920,0,0,631
1142537,1000928,0,0,9013865
1142538,1000932,0,0,9013878
1142543,1000927,0,0,638
1142544,1000924,0,0,9000082
1142545,15497,119972,0,5528
1142546,0,0,122545,9013171
1142547,1246,0,106929,3207
1142548,0,0,0,0
1142549,1001376,121449,0,9009895
1142550,0,0,0,0
1142551,0,0,0,0
1142552,32898,139642,0,9032877
1142553,32897,139641,0,9032875
1142554,32896,139640,0,9032873
1142555,32895,139639,0,9032871
1142556,32894,139638,0,9032869
1142557,32893,139637,127345,9032867
1142558,32892,139636,0,9032865
1142559,0,0,0,0
1142560,0,0,0,0
1142561,0,0,0,0
1142562,0,0,0,0
1142563,0,0,0,0
1142564,0,0,0,0
1142565,0,0,0,0
1142566,0,0,0,0
1142567,33161,139868,127678,9033251
1142568,33159,139867,127676,9033247
1142569,33159,139866,127677,9033249
1142570,33158,139865,127675,9033245
1142571,33157,139864,127674,9033243
1142572,33156,139863,127673,9033241
1142573,33163,139870,0,9033255
1142574,33162,139869,0,9033253
1142575,30630,139680,127393,0
1142576,32615,139679,127392,0
1142577,32614,139678,127391,0
1142578,32613,139677,127390,0
1142579,32943,139674,127380,0
1142580,32612,139676,127389,0
1142581,32611,139675,127119,0
1142582,29959,139383,126994,0
1142583,32680,139382,127025,0
1142584,32679,139381,127026,0
1142585,32678,139380,127027,0
1142586,32677,139379,127028,0
1142587,32715,0,0,0
1142588,32714,0,0,0
1142589,30781,139834,0,0
1142590,33022,139833,0,0
1142591,33100,139832,127383,0
1142592,33099,139831,127638,0
1142593,33098,139830,0,0
1142594,32966,139829,127428,0
1142595,33097,139828,0,0
1142596,30270,139746,0,0
1142597,33057,139745,0,0
1142598,0,0,0,0
1142599,0,0,0,0
1142600,0,0,0,0
1142601,0,0,0,0
1142602,0,0,116219,0
1142603,33194,139901,0,9032995
1142604,33193,139900,0,9032993
1142605,33192,139897,0,9032991
1142606,33191,139899,0,9032989
1142607,33190,139898,0,9032987
1142608,33189,139896,0,9032985
1142609,33188,139894,0,9032983
1142610,33187,139895,0,9032981
1142611,33186,139893,0,9032979
1142612,33185,139892,0,9032977
1142613,33184,139891,0,9032975
1142614,33183,139890,0,9032973
1142615,33182,139889,0,9032971
1142616,32856,139687,0,0
1142617,32957,139686,0,0
1142618,31889,139685,0,0
1142619,31890,139684,0,0
1142620,32958,139683,0,0
1142621,31876,139682,0,0
1142622,33166,139939,127870,0
1142623,33164,139844,0,9033319
1142624,32874,139597,127328,9032893
1142625,33174,139885,127696,9033159
1142626,33180,139888,0,9033121
1142627,33179,139887,0,9033119
1142628,33178,139886,0,9033117
1142629,33058,139747,127539,9032897
1142630,32851,140527,127293,9032895
1142631,33168,0,127691,9032837
1142632,32792,139505,127222,9041985
1142633,33030,139782,127622,9032905
1142634,33029,139781,127621,9032903
1142635,33028,139780,127620,9032901
1142636,33027,139779,127619,9032899
1142637,33177,141099,0,0
1142638,33176,141101,0,0
1142639,33012,139713,0,0
1142640,32594,139517,127217,9032599
1142641,30882,0,0,0
1142642,22514,0,0,0
1142643,26245,0,0,0
1142644,33197,139903,127731,9034177
1142645,33196,139902,127730,9034175
1142646,1005375,0,124798,9030291
1142647,1005373,0,124798,9030291
1142648,1005379,0,124795,9030295
1142649,1005377,0,124795,9034137
1142650,33139,139913,127427,9034213
1142651,32852,139912,127775,9034201
1142652,33137,139910,127777,9034209
1142653,33136,139909,127778,9034207
1142654,33135,139908,127779,9034205
1142655,33134,139907,127780,9034203
1142656,33195,139904,127690,9034055
1142657,33228,139926,127867,9034147
1142658,33227,139925,127866,9034145
1142659,33226,139924,127865,9034143
1142660,33225,139923,127864,9034141
1142661,33231,0,127863,9034011
1142662,33230,139934,127862,9034009
1142663,33233,0,127861,9034015
1142664,33232,139929,127860,9034013
1142665,33236,139933,127859,9034021
1142666,33233,139933,127856,9034029
1142667,33235,139928,127858,9034019
1142668,33230,139931,127857,9034017
1142669,33239,139928,127855,9034027
1142670,33238,139931,127854,9034025
1142671,33237,139927,127853,9034023
1142674,30430,0,125614,0
1142676,0,0,0,0
1142677,0,0,0,0
1142678,33198,141439,0,9034173
1142679,33262,139974,127893,0
1142680,33263,139975,127894,0
1142681,32120,139938,127833,9034131
1142682,33253,139940,127885,9033833
1142683,33254,139945,127886,9033835
1142684,33255,139941,127887,9033837
1142685,33256,139943,127888,9033839
1142686,33257,139942,127889,9033841
1142687,33258,139944,127890,9033843
1142688,1002815,0,0,9000491
1142689,1002818,0,0,9000494
1142690,1002821,0,0,9000497
1142691,1002824,0,0,9000500
1142692,1002812,0,0,9015776
1142693,1002813,0,0,9015776
1142694,1002816,0,0,9000492
1142695,1002819,0,0,9000495
1142696,1002822,0,0,9000498
1142697,1002825,0,0,9000501
1142698,1002814,0,0,9000490
1142699,1002817,0,0,9000493
1142700,1002820,0,0,9000496
1142701,1002823,0,0,9000499
1142702,33259,139965,127880,0
1142703,33260,139962,127881,0
1142704,33241,139966,127868,9033779
1142705,33241,139967,0,9033781
1142706,33243,139963,127871,9033783
1142707,33243,139964,0,9033785
1142708,33261,139968,127882,0
1142709,33245,139969,127873,9033787
1142710,33245,139970,0,9033789
1142711,33247,139971,127875,9033791
1142712,33247,139972,0,9033793
1142713,33249,139960,127878,9033795
1142714,33249,139961,0,9033797
1142715,1005834,140181,127807,9033969
1142716,1005861,140182,127808,9033975
1142717,1005862,140183,127809,9033977
1142718,1005834,140181,127810,9033979
1142719,1005861,140182,127811,9033981
1142720,1005859,140186,127812,9033971
1142721,1005865,140187,0,9033983
1142722,1005841,140186,127815,9033973
1142723,1005847,0,0,9033985
1142724,1005849,140190,127839,9033951
1142725,1005852,140191,127840,9033957
1142726,1005853,140192,127841,9033959
1142727,1005849,140190,0,9033961
1142728,1005852,140191,0,9033963
1142729,1005850,140197,127844,9033953
1142730,1005856,140198,0,9033965
1142731,1005832,140197,127846,9033955
1142732,1005838,140198,0,9033967
1142733,1005840,140220,127816,9033933
1142734,1005843,140221,127817,9033939
1142735,1005844,140222,127818,9033941
1142736,1005840,140220,127821,9033943
1142737,1005843,140221,127819,9033945
1142738,1005841,140195,127822,9033935
1142739,1005847,140196,0,9033947
1142740,1005842,140195,127824,9033937
1142741,1005848,140196,0,9033949
1142742,1005831,140229,127829,9033915
1142743,1005834,140230,127830,9033921
1142744,1005835,140231,127831,9033923
1142745,1005831,140229,127832,9033925
1142746,1005834,140230,127834,9033927
1142747,1005832,140234,127835,9033917
1142748,1005838,140235,0,9033929
1142749,1005833,140234,127837,9033919
1142750,1005839,140237,0,9033931
1142751,0,0,0,0
1142752,1005453,138301,123964,0
1142753,1005452,138302,20001053,0
1142754,1005451,138304,123964,0
1142755,1005450,138306,20001053,0
1142756,1005202,0,123961,0
1142757,1005290,0,123962,0
1142758,1005277,0,20001053,0
1142759,1005289,0,123964,0
1142760,0,0,0,9034109
1142761,0,0,0,9034111
1142762,0,0,0,9034105
1142763,0,0,0,9034107
1142764,0,0,0,9034125
1142765,0,0,0,9034127
1142766,0,0,0,9034121
1142767,0,0,0,9034123
1142768,0,0,0,9034117
1142769,0,0,0,9034119
1142770,0,0,0,9034113
